"","Hours_Studied","Attendance","Parental_Involvement","Access_to_Resources","Extracurricular_Activities","Sleep_Hours","Previous_Scores","Motivation_Level","Internet_Access","Tutoring_Sessions","Family_Income","Teacher_Quality","School_Type","Peer_Influence","Physical_Activity","Learning_Disabilities","Parental_Education_Level","Distance_from_Home","Gender","Exam_Score","Hours_Studied_imp","Attendance_imp","Parental_Involvement_imp","Access_to_Resources_imp","Extracurricular_Activities_imp","Sleep_Hours_imp","Previous_Scores_imp","Motivation_Level_imp","Internet_Access_imp","Tutoring_Sessions_imp","Family_Income_imp","Teacher_Quality_imp","School_Type_imp","Peer_Influence_imp","Physical_Activity_imp","Learning_Disabilities_imp","Parental_Education_Level_imp","Distance_from_Home_imp","Gender_imp","Exam_Score_imp"
"1149",30,61,"High","High","No",7,64,"Low","Yes",4,"Medium","Medium","Public","Positive",2,"No","Postgraduate","Moderate","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1150",15,84,"Medium","High","Yes",6,75,"Medium","Yes",2,"Medium","Medium","Private","Positive",4,"Yes","Postgraduate","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1151",14,67,"Medium","High","No",7,82,"Low","Yes",1,"Medium","Medium","Public","Neutral",3,"No","High School","Far","Female",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1152",7,74,"Low","High","No",9,98,"High","Yes",3,"High","Low","Public","Neutral",2,"No","High School","Moderate","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1153",16,74,"High","Low","No",9,79,"High","Yes",0,"High","Medium","Public","Neutral",4,"No","Postgraduate","Moderate","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1154",12,79,"Low","High","No",6,55,"Medium","Yes",1,"Low","High","Private","Neutral",4,"No","College","Far","Female",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1155",30,73,"Low","Medium","No",7,68,"Medium","Yes",0,"Low","High","Public","Positive",2,"No","Postgraduate","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1156",26,64,"Low","High","No",6,62,"Low","Yes",1,"Low","Medium","Private","Positive",5,"No","High School","Moderate","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1157",16,66,"Medium","Low","No",6,63,"Low","Yes",2,"Medium","High","Public","Neutral",3,"No","College","Moderate","Male",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1158",18,61,"Low","Medium","No",9,75,"Medium","Yes",1,"Low","Medium","Public","Neutral",2,"No","College","Far","Male",65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1159",26,79,"High","Low","No",7,66,"Medium","Yes",1,"Medium","Medium","Public","Positive",5,"Yes","High School","Moderate","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1160",18,98,"High","Low","No",7,64,"Medium","Yes",0,"Medium","Medium","Public","Positive",4,"No","Postgraduate","Moderate","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1161",5,65,"Medium","High","Yes",7,98,"Low","Yes",1,"Low","Low","Private","Positive",3,"No","High School","Far","Male",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1162",26,98,"Medium","High","No",7,79,"Medium","Yes",1,"Low","Medium","Private","Neutral",4,"No","College","Near","Male",75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1163",12,89,"Low","Medium","Yes",7,63,"Medium","Yes",4,"Low","High","Public","Neutral",2,"No","College","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1164",10,85,"Medium","Medium","Yes",6,64,"Low","Yes",1,"Medium","Medium","Public","Negative",3,"No","College","Near","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1165",26,86,"Medium","High","Yes",6,91,"Medium","Yes",3,"High","Medium","Public","Neutral",3,"Yes","High School","Near","Female",72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1166",21,93,"Medium","Medium","Yes",6,94,"Medium","Yes",5,"Medium","Medium","Public","Neutral",2,"Yes","College","Near","Female",76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1167",28,64,"Medium","High","Yes",6,84,"Low","Yes",2,"Medium","Medium","Private","Positive",2,"No","Postgraduate","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1168",23,80,"Low","Medium","No",7,72,"Low","Yes",0,"Low","High","Public","Negative",5,"No","High School","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1169",24,88,"High","Medium","No",6,88,"Low","Yes",2,"High","High","Public","Positive",1,"No","Postgraduate","Far","Female",72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1170",25,83,"Medium","High","Yes",6,97,"Low","Yes",0,"Low","Low","Public","Neutral",4,"No","High School","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1171",25,93,"High","Medium","No",8,58,"Medium","Yes",0,"High","Medium","Private","Positive",4,"No","High School","Moderate","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1172",22,63,"High","Medium","No",7,93,"High","Yes",0,"Medium","Medium","Private","Neutral",2,"No","High School","Far","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1173",21,88,"High","High","Yes",7,92,"High","Yes",2,"Medium","Medium","Public","Positive",3,"No","Postgraduate","Near","Female",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1174",20,81,"Medium","High","Yes",8,68,"Medium","Yes",0,"Medium","Medium","Public","Neutral",3,"No","College","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1175",15,75,"Medium","High","Yes",4,65,"High","Yes",1,"Low","Low","Private","Positive",4,"No","Postgraduate","Moderate","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1176",18,74,"Medium","Medium","No",6,78,"High","Yes",0,"High","Medium","Public","Positive",2,"No","High School","Moderate","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1177",10,85,"High","Medium","Yes",8,64,"Low","Yes",2,"High","Medium","Public","Neutral",3,"No","Postgraduate","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1178",19,96,"Medium","Medium","No",7,57,"High","Yes",0,"Low","Medium","Public","Positive",3,"No","High School","Near","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1179",14,80,"High","Low","Yes",7,98,"High","Yes",2,"Low","High","Private","Negative",2,"No","High School","Near","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1180",13,93,"Medium","High","Yes",8,75,"Medium","Yes",1,"Low","Medium","Private","Positive",2,"No","High School","Near","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1181",21,76,"Medium","Medium","Yes",6,74,"Medium","Yes",2,"Medium","Medium","Private","Neutral",3,"No","High School","Near","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1182",28,64,"Medium","Medium","Yes",9,56,"Medium","Yes",1,"Low","Low","Public","Negative",2,"No","College","Near","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1183",26,62,"High","High","No",8,75,"Medium","Yes",2,"Medium","Medium","Public","Neutral",2,"No","College","Moderate","Male",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1184",11,62,"Low","High","Yes",4,87,"High","No",3,"Low","High","Public","Positive",3,"No","High School","Far","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1185",14,75,"Medium","Low","Yes",8,62,"Low","Yes",0,"Medium","Medium","Public","Negative",2,"No","High School","Moderate","Female",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1186",26,73,"Medium","Medium","Yes",9,68,"High","Yes",4,"Medium","Medium","Public","Neutral",2,"No","High School","Far","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1187",14,89,"Low","High","No",6,59,"Low","Yes",2,"Low","High","Public","Neutral",5,"No","Postgraduate","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1188",19,90,"Medium","Medium","No",8,68,"Low","Yes",0,"High","Medium","Public","Negative",4,"No","High School","Moderate","Male",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1189",23,62,"Medium","High","No",10,93,"High","Yes",2,"Low","High","Public","Positive",4,"No","College","Near","Female",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1190",14,69,"Low","High","No",8,62,"High","Yes",1,"Medium","High","Private","Neutral",2,"No","High School","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1191",21,71,"Medium","Medium","Yes",7,51,"Medium","Yes",3,"Medium","High","Private","Neutral",3,"No","Postgraduate","Moderate","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1192",12,82,"High","Medium","Yes",10,77,"High","Yes",0,"High","Medium","Public","Neutral",4,"No","College","Far","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1193",16,66,"High","Medium","Yes",7,79,"High","Yes",0,"High","High","Private","Neutral",3,"No","College","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1194",22,65,"Medium","Medium","Yes",9,66,"High","Yes",2,"Medium","Medium","Public","Negative",4,"No","High School","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1195",10,98,"Medium","Medium","Yes",6,82,"Medium","Yes",2,"High","Medium","Public","Positive",2,"No","College","Moderate","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1196",23,92,"Medium","High","No",9,52,"High","Yes",1,"High","Medium","Private","Positive",2,"No","High School","Near","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1197",20,67,"High","High","No",6,67,"High","Yes",1,"Medium","High","Public","Positive",2,"Yes","College","Near","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1198",23,76,"Medium","Medium","Yes",7,57,"High","Yes",1,"Medium","Medium","Public","Negative",3,"No","High School","Moderate","Female",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1199",21,74,"Medium","High","Yes",6,61,"Low","No",0,"Low","Medium","Private","Positive",4,"No","High School","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1200",28,92,"Low","Medium","No",10,69,"Medium","Yes",4,"Low","Medium","Public","Neutral",4,"No","High School","Moderate","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1201",21,80,"Medium","High","No",7,75,"High","Yes",3,"Medium","High","Private","Neutral",2,"No","High School","Far","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1202",17,65,"Low","Low","Yes",5,55,"Medium","Yes",2,"Low","Medium","Public","Positive",3,"No","High School","Near","Female",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1203",21,90,"High","Medium","Yes",7,55,"High","Yes",1,"Low","High","Public","Neutral",4,"No","High School","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1204",23,76,"Medium","Medium","No",8,84,"High","Yes",2,"High","Medium","Public","Positive",4,"No","College","Near","Female",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1205",20,71,"Medium","Medium","No",7,70,"High","Yes",0,"High","High","Public","Negative",4,"No","High School","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1206",20,75,"Medium","Low","Yes",6,59,"Medium","Yes",2,"Medium","Medium","Public","Negative",1,"No","Postgraduate","Moderate","Male",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1207",16,80,"High","High","Yes",9,62,"Low","Yes",0,"High","Medium","Public","Neutral",4,"No","Postgraduate","Near","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1208",16,74,"Low","Medium","Yes",9,86,"Low","Yes",1,"High","Medium","Private","Neutral",2,"No","High School","Near","Female",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1209",12,70,"Medium","High","No",5,53,"Medium","Yes",2,"Low","Medium","Private","Positive",3,"No","College","Near","Male",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1210",30,76,"Medium","Medium","Yes",6,75,"Low","Yes",3,"High","Medium","Public","Positive",3,"No","College","Near","Female",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1211",13,61,"High","Low","No",7,68,"Low","No",1,"Medium","Medium","Public","Neutral",2,"No","High School","Near","Male",58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1212",16,91,"Medium","Medium","Yes",6,91,"Medium","Yes",1,"Medium","Medium","Public","Neutral",2,"No","High School","Moderate","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1213",16,67,"Medium","High","No",8,90,"High","Yes",1,"High","Low","Public","Neutral",4,"No","High School","Near","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1214",25,62,"Medium","Medium","No",10,84,"Low","Yes",2,"Low","Medium","Public","Positive",3,"No","College","Near","Female",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1215",18,86,"High","Low","Yes",6,69,"Low","Yes",2,"Medium","High","Public","Positive",2,"No","High School","Near","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1216",27,91,"Low","High","Yes",9,82,"Medium","Yes",0,"Low","Low","Public","Neutral",1,"No","High School","Far","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1217",16,93,"Medium","Medium","Yes",5,82,"Low","Yes",5,"High","Medium","Public","Positive",1,"No","High School","Near","Male",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1218",22,80,"Low","Medium","No",8,67,"Low","Yes",2,"Low","Low","Private","Positive",2,"No","Postgraduate","Moderate","Male",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1219",15,68,"Low","Medium","Yes",6,94,"Low","Yes",0,"Medium","High","Public","Neutral",5,"No","Postgraduate","Near","Female",64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1220",17,89,"Low","Medium","No",8,99,"Medium","Yes",2,"High","High","Private","Positive",4,"No","College","Moderate","Male",75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1221",13,88,"High","Medium","No",4,66,"Low","Yes",1,"Low","High","Public","Positive",4,"No","High School","Near","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1222",22,70,"Medium","High","Yes",5,90,"High","Yes",1,"Medium","High","Public","Neutral",3,"No","College","Far","Female",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1223",24,96,"High","High","No",8,75,"Low","Yes",1,"Medium","Medium","Public","Positive",1,"No","College","Moderate","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1224",22,64,"Medium","Medium","No",6,73,"High","Yes",3,"Medium","Medium","Public","Positive",4,"No","Postgraduate","Moderate","Female",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1225",19,99,"High","Medium","No",7,69,"Medium","Yes",1,"High","Medium","Public","Positive",3,"No","High School","Near","Male",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1226",19,94,"Medium","Low","Yes",10,65,"High","Yes",1,"Low","High","Public","Negative",3,"No","Postgraduate","Moderate","Male",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1227",20,88,"Low","Low","No",10,96,"Low","Yes",0,"High","High","Public","Positive",3,"No","Postgraduate","Moderate","Male",68,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1228",19,98,"Medium","Medium","Yes",8,87,"Medium","Yes",0,"Medium","Medium","Private","Negative",6,"No","High School","Near","Male",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1229",26,89,"Medium","Medium","No",6,72,"High","Yes",1,"Low","Medium","Public","Neutral",3,"Yes","College","Near","Female",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1230",23,68,"Medium","Low","Yes",5,88,"Medium","Yes",2,"Low","Medium","Public","Negative",1,"No","College","Moderate","Male",67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
